AÑO;MES;Fecha;Tipo día;GRAN BS.AS.;BUENOS AIRES;CENTRO;LITORAL;CUYO;NOROESTE;NORESTE;COMAHUE;PATAGONICA;DEMANDA TOTAL;TEMPERATURA REFERENCIA MEDIA GBA °C
2022;ene-22;25/01/2022;Martes Habiles;6999.6;2296.8;1671.3;2233.5;1200.3;1546.9;1917.7;681.5;471.3;19018.9;27.6
2022;ene-22;26/01/2022;Miercoles habiles;6214.9;2058.3;1594.1;2184.2;1065.7;1431.5;1825.6;624.3;491.4;17490.0;24.5
2022;ene-22;27/01/2022;Jueves Habiles;4913.9;1891.4;1354.5;1770.6;843.6;1219.5;1503.0;613.8;493.8;14604.0;19.5
2022;ene-22;28/01/2022;Viernes habiles;5016.0;1914.3;1340.2;1753.4;927.2;1203.4;1365.3;656.0;502.9;14678.7;19.9
2022;ene-22;29/01/2022;Sabado o Semilaborable;5046.2;1917.0;1273.0;1729.2;989.8;1261.6;1353.5;672.7;466.3;14709.3;24.2
2022;ene-22;30/01/2022;Domingo o Feriado;5177.6;1792.1;1253.7;1735.0;992.9;1302.2;1395.7;573.0;438.9;14660.9;25.8
2022;ene-22;31/01/2022;Lunes habiles;5577.5;1908.7;1487.9;2114.7;1026.7;1550.7;1645.1;588.7;459.5;16359.6;22.7
2022;feb-22;01/02/2022;Martes Habiles;5657.2;2009.7;1664.9;2207.2;1129.6;1592.7;1748.4;667.2;484.2;17161.1;23.5
2022;feb-22;02/02/2022;Miercoles habiles;6671.7;2136.6;1680.6;2508.7;1070.9;1648.0;1876.7;710.9;502.7;18806.7;28.0
2022;feb-22;03/02/2022;Jueves Habiles;6119.1;2076.5;1607.3;2239.9;1051.0;1579.1;1718.5;711.8;520.9;17624.1;24.2
2022;feb-22;04/02/2022;Viernes habiles;5991.1;2038.6;1429.4;2088.9;979.0;1410.1;1592.9;633.0;521.8;16684.7;24.2
2022;feb-22;05/02/2022;Sabado o Semilaborable;4777.9;1801.5;1147.2;1648.9;850.3;1218.3;1409.7;547.7;502.3;13903.9;20.9
2022;feb-22;06/02/2022;Domingo o Feriado;4031.2;1578.5;1013.7;1375.0;768.1;1057.5;1177.0;519.6;498.7;12019.3;18.3
2022;feb-22;07/02/2022;Lunes habiles;4834.1;1842.2;1299.2;1710.8;949.3;1231.1;1167.0;605.5;560.5;14199.8;20.3
2022;feb-22;08/02/2022;Martes Habiles;5102.3;1908.1;1425.2;1854.9;1097.4;1367.5;1266.8;659.4;567.2;15248.9;20.3
2022;feb-22;09/02/2022;Miercoles habiles;5470.4;1996.9;1520.2;1960.7;1166.8;1457.7;1419.6;700.6;564.5;16257.4;23.7
2022;feb-22;10/02/2022;Jueves Habiles;5985.3;2056.7;1599.3;2118.8;1157.9;1570.6;1553.0;648.5;539.6;17229.7;25.7
2022;feb-22;11/02/2022;Viernes habiles;5831.6;1935.4;1350.6;2006.8;961.5;1399.7;1669.6;592.4;527.9;16275.5;23.3
2022;feb-22;12/02/2022;Sabado o Semilaborable;4382.1;1762.6;1089.3;1487.3;877.7;1083.4;1285.5;570.2;533.4;13071.5;18.5
2022;feb-22;13/02/2022;Domingo o Feriado;4103.6;1611.5;1004.0;1375.4;834.9;1023.1;1081.3;564.4;532.1;12130.3;19.4
2022;feb-22;14/02/2022;Lunes habiles;5411.6;1892.7;1341.3;1884.0;1034.9;1240.9;1288.1;676.7;542.6;15312.8;24.3
2022;feb-22;15/02/2022;Martes Habiles;6357.1;2091.5;1535.4;2196.3;1173.5;1478.1;1483.7;723.2;545.5;17584.2;26.8
2022;feb-22;16/02/2022;Miercoles habiles;7201.1;2184.7;1628.6;2418.0;1174.9;1706.6;1683.5;693.7;542.9;19234.2;29.8
2022;feb-22;17/02/2022;Jueves Habiles;5786.3;1968.1;1503.5;2297.2;1157.1;1493.1;1638.6;665.0;545.7;17054.4;23.0
2022;feb-22;18/02/2022;Viernes habiles;5408.7;1966.5;1543.4;2165.8;1200.6;1500.9;1670.8;671.5;561.6;16689.8;21.5
2022;feb-22;19/02/2022;Sabado o Semilaborable;5421.8;1916.2;1261.9;2017.6;1061.4;1507.4;1615.3;635.4;545.1;15982.2;25.6
2022;feb-22;20/02/2022;Domingo o Feriado;4571.6;1662.8;1104.3;1696.0;958.9;1312.3;1483.6;547.6;520.6;13857.7;21.7
2022;feb-22;21/02/2022;Lunes habiles;5199.3;1902.0;1293.0;2038.5;884.2;1335.2;1434.9;545.9;539.1;15172.2;22.7
2022;feb-22;22/02/2022;Martes Habiles;5437.6;1944.5;1328.9;2174.1;841.8;1200.9;1517.1;575.5;553.4;15573.9;22.9
2022;feb-22;23/02/2022;Miercoles habiles;5663.6;1942.5;1369.3;2218.6;867.4;1281.4;1722.9;577.9;560.3;16204.1;22.5
2022;feb-22;24/02/2022;Jueves Habiles;5412.9;1903.4;1308.1;2067.9;865.9;1361.5;1795.0;562.7;561.1;15838.5;22.5
2022;feb-22;25/02/2022;Viernes habiles;5458.6;1949.9;1376.6;2096.2;914.6;1343.3;1695.2;574.2;568.2;15976.6;22.5
2022;feb-22;26/02/2022;Sabado o Semilaborable;5177.5;1848.9;1487.2;2159.9;980.2;1460.5;1771.3;567.3;549.4;16002.0;24.5
2022;feb-22;27/02/2022;Domingo o Feriado;4582.7;1649.5;1426.0;2054.7;906.2;1609.4;1888.7;520.2;538.4;15175.8;23.9
2022;feb-22;28/02/2022;Domingo o Feriado;4545.9;1546.1;1191.9;1777.3;874.4;1353.4;1671.5;517.7;534.6;14012.9;24.6
2022;mar-22;01/03/2022;Domingo o Feriado;4438.8;1532.1;1183.9;1686.1;938.7;1088.5;1308.6;528.2;548.1;13253.0;20.6
2022;mar-22;02/03/2022;Miercoles habiles;5534.7;1789.8;1458.4;2074.8;1051.1;1294.1;1517.2;583.4;571.6;15875.0;25.3
2022;mar-22;03/03/2022;Jueves Habiles;5753.8;1886.7;1597.7;2298.3;1140.5;1515.0;1716.1;615.3;584.3;17107.7;24.0
2022;mar-22;04/03/2022;Viernes habiles;5889.1;1961.1;1640.4;2154.1;1153.8;1716.5;1843.0;604.8;591.2;17554.0;24.9
2022;mar-22;05/03/2022;Sabado o Semilaborable;5393.2;1840.9;1304.1;1786.8;1001.1;1681.1;1853.8;556.6;575.4;15993.0;23.8
2022;mar-22;06/03/2022;Domingo o Feriado;5003.1;1628.6;1104.1;1624.7;886.8;1271.1;1588.8;519.9;568.4;14195.4;23.8
2022;mar-22;07/03/2022;Lunes habiles;5365.2;1683.0;1348.3;1838.3;989.8;1388.5;1639.4;562.2;596.9;15411.5;21.4
2022;mar-22;08/03/2022;Martes Habiles;5453.0;1853.8;1339.4;1823.6;1049.1;1206.4;1324.0;585.1;587.6;15221.9;21.7
2022;mar-22;09/03/2022;Miercoles habiles;5241.4;1821.5;1344.9;1796.3;992.3;1249.2;1552.1;581.9;585.9;15165.4;20.5
2022;mar-22;10/03/2022;Jueves Habiles;5158.5;1857.0;1314.2;1787.6;962.1;1159.4;1289.7;586.0;582.9;14697.4;20.5
2022;mar-22;11/03/2022;Viernes habiles;5045.1;1844.8;1289.2;1740.4;954.1;1113.4;1081.7;586.6;692.9;14348.1;19.4
2022;mar-22;12/03/2022;Sabado o Semilaborable;4550.5;1746.7;1164.0;1529.0;921.1;1072.6;977.3;562.6;570.9;13094.7;18.6
2022;mar-22;13/03/2022;Domingo o Feriado;4257.1;1566.0;1054.9;1459.4;843.1;997.9;956.7;532.6;531.3;12199.0;19.7
2022;mar-22;14/03/2022;Lunes habiles;5228.2;1822.7;1354.7;1840.0;995.2;1160.9;1050.9;592.3;526.1;14571.1;21.9
2022;mar-22;15/03/2022;Martes Habiles;5777.5;1895.6;1471.4;1976.9;1045.9;1271.4;1116.3;614.4;582.7;15752.1;25.1
2022;mar-22;16/03/2022;Miercoles habiles;6027.8;1975.6;1528.9;2030.1;1069.0;1322.5;1234.4;634.7;596.7;16419.8;24.6
2022;mar-22;17/03/2022;Jueves Habiles;6461.1;1932.7;1497.9;2127.8;1027.2;1352.0;1387.0;597.9;599.6;16983.1;26.5
2022;mar-22;18/03/2022;Viernes habiles;5221.4;1842.0;1283.9;1816.3;936.9;1227.8;1366.7;575.6;583.5;14854.1;20.1
2022;mar-22;19/03/2022;Sabado o Semilaborable;4476.7;1739.1;1114.6;1535.4;882.9;1040.8;1005.2;544.0;564.7;12903.4;15.0
2022;mar-22;20/03/2022;Domingo o Feriado;4183.5;1559.8;1004.2;1382.6;809.1;951.7;904.1;512.3;550.0;11857.2;15.9
2022;mar-22;21/03/2022;Lunes habiles;4923.7;1821.4;1254.0;1736.8;910.3;1089.1;1161.4;560.5;586.1;14043.4;18.9
2022;mar-22;22/03/2022;Martes Habiles;5132.7;1932.7;1350.0;1843.5;956.1;1192.7;1156.7;570.5;653.0;14787.9;21.7
2022;mar-22;23/03/2022;Miercoles habiles;5421.5;1912.6;1351.0;1904.0;958.4;1271.1;1029.8;565.0;657.5;15070.8;22.9
2022;mar-22;24/03/2022;Domingo o Feriado;4741.7;1564.5;1146.0;1556.7;844.1;1082.6;919.6;538.2;650.2;13043.5;17.3
2022;mar-22;25/03/2022;Viernes habiles;5254.5;1827.6;1237.0;1661.6;890.6;1082.3;907.8;565.5;652.8;14079.8;15.4
2022;mar-22;26/03/2022;Sabado o Semilaborable;4699.3;1789.3;1126.3;1542.3;849.7;1047.8;909.4;542.6;720.8;13227.5;20.3
2022;mar-22;27/03/2022;Domingo o Feriado;4346.2;1647.4;1050.0;1468.7;789.8;1000.5;929.7;515.0;742.7;12490.1;21.3
2022;mar-22;28/03/2022;Lunes habiles;5192.9;1875.1;1332.0;1804.3;901.0;1206.9;1104.8;567.4;694.8;14679.3;21.1
2022;mar-22;29/03/2022;Martes Habiles;5335.1;1919.5;1394.9;1906.1;944.2;1359.4;1383.0;570.2;660.1;15472.7;24.7
2022;mar-22;30/03/2022;Miercoles habiles;5302.7;1954.5;1280.8;1731.2;894.6;1127.3;952.7;577.1;665.9;14486.8;13.9
2022;mar-22;31/03/2022;Jueves Habiles;5489.2;1898.5;1293.8;1762.9;896.6;1072.5;847.5;588.1;660.3;14509.4;14.1
2022;abr-22;01/04/2022;Viernes habiles;5387.9;1893.9;1280.0;1752.6;902.4;1072.9;893.6;577.4;655.8;14416.6;14.3
2022;abr-22;02/04/2022;Domingo o Feriado;4660.6;1664.3;1094.7;1521.2;830.6;994.8;857.1;532.8;618.5;12774.5;17.5
2022;abr-22;03/04/2022;Domingo o Feriado;4354.0;1561.4;1019.4;1442.2;769.4;925.9;888.2;510.6;603.9;12075.0;20.4
2022;abr-22;04/04/2022;Lunes habiles;5112.7;1755.9;1252.7;1748.1;865.2;1075.2;983.5;567.0;630.2;13990.5;15.3
2022;abr-22;05/04/2022;Martes Habiles;5297.3;1832.5;1309.8;1743.8;894.8;1122.5;1006.2;579.1;632.6;14418.5;16.5
2022;abr-22;06/04/2022;Miercoles habiles;5300.8;1818.1;1335.8;1843.6;906.0;1168.4;1055.5;581.7;627.8;14637.6;19.8
2022;abr-22;07/04/2022;Jueves Habiles;5301.8;1808.9;1358.4;1881.2;925.5;1208.6;994.6;585.0;624.1;14687.9;21.2
2022;abr-22;08/04/2022;Viernes habiles;5257.5;1805.2;1358.3;1907.6;926.0;1189.3;996.8;578.9;625.1;14644.8;21.8
2022;abr-22;09/04/2022;Sabado o Semilaborable;4750.8;1738.0;1202.1;1718.6;891.0;1131.7;998.3;547.0;615.9;13593.3;20.7
2022;abr-22;10/04/2022;Domingo o Feriado;4490.3;1601.6;1085.9;1559.0;783.0;1084.3;923.5;523.6;602.8;12653.9;22.8
2022;abr-22;11/04/2022;Lunes habiles;5134.0;1768.6;1258.7;1800.4;842.3;1173.6;944.3;581.8;648.5;14152.2;21.1
2022;abr-22;12/04/2022;Martes Habiles;5191.7;1831.3;1298.6;1809.5;883.9;1131.7;979.0;588.6;675.9;14390.2;17.5
2022;abr-22;13/04/2022;Miercoles habiles;5262.6;1846.4;1300.2;1771.3;886.9;1077.3;954.0;579.5;669.5;14347.8;15.3
2022;abr-22;14/04/2022;Sabado o Semilaborable;5178.2;1838.8;1283.0;1719.1;860.7;1052.6;868.2;566.3;656.1;14023.0;15.9
2022;abr-22;15/04/2022;Domingo o Feriado;4643.1;1746.5;1098.5;1509.2;763.0;944.2;750.7;527.1;648.1;12630.3;14.8
2022;abr-22;16/04/2022;Sabado o Semilaborable;4552.0;1703.1;1089.9;1527.1;783.9;977.1;811.1;529.0;649.0;12622.2;18.4
2022;abr-22;17/04/2022;Domingo o Feriado;4270.8;1608.7;1012.3;1448.9;741.6;914.2;792.4;515.6;676.2;11980.8;19.5
2022;abr-22;18/04/2022;Lunes habiles;5071.7;1832.7;1259.0;1798.5;833.3;1047.3;913.2;562.3;722.5;14040.4;20.5
2022;abr-22;19/04/2022;Martes Habiles;5231.2;1857.6;1316.9;1793.8;879.1;1089.1;964.9;576.9;818.5;14528.0;19.8
2022;abr-22;20/04/2022;Miercoles habiles;5261.8;1864.3;1318.1;1808.4;877.1;1128.4;1017.0;585.2;815.2;14675.7;20.0
2022;abr-22;21/04/2022;Jueves Habiles;5176.5;1911.0;1311.1;1810.2;868.2;1131.1;998.2;600.5;825.3;14632.1;17.8
2022;abr-22;22/04/2022;Viernes habiles;5412.0;1940.8;1319.4;1815.5;862.4;1125.3;984.7;587.4;821.3;14868.9;15.8
2022;abr-22;23/04/2022;Sabado o Semilaborable;5071.6;1874.0;1169.0;1659.7;815.5;1041.2;890.7;550.0;783.7;13855.6;14.7
2022;abr-22;24/04/2022;Domingo o Feriado;4531.9;1657.2;1049.8;1514.0;748.8;979.5;955.3;510.7;676.3;12623.6;19.1
2022;abr-22;25/04/2022;Lunes habiles;5124.8;1884.8;1274.6;1838.6;833.7;1156.7;1310.8;573.2;772.3;14769.4;22.6
2022;abr-22;26/04/2022;Martes Habiles;5320.2;1983.4;1354.3;1948.0;844.3;1206.6;1436.5;591.2;838.1;15522.5;21.7
2022;abr-22;27/04/2022;Miercoles habiles;5069.9;1903.4;1283.5;1802.8;838.4;1168.3;1455.8;595.7;847.8;14965.6;19.6
2022;abr-22;28/04/2022;Jueves Habiles;5559.2;2066.5;1322.1;1834.2;879.6;1117.1;1171.4;610.8;843.8;15404.7;15.0
2022;abr-22;29/04/2022;Viernes habiles;6125.2;2059.2;1387.6;1898.0;896.2;1104.1;942.2;611.2;844.8;15868.5;10.4
2022;abr-22;30/04/2022;Sabado o Semilaborable;5889.8;2005.3;1239.1;1743.8;843.0;1050.2;885.4;575.4;739.4;14971.3;11.7
2022;may-22;01/05/2022;Domingo o Feriado;5182.5;1630.8;1069.8;1399.4;752.2;916.7;812.9;529.6;669.9;12963.8;13.7
2022;may-22;02/05/2022;Lunes habiles;6323.7;1963.3;1335.8;1828.5;853.2;1057.5;918.2;587.9;703.5;15571.6;12.4
2022;may-22;03/05/2022;Martes Habiles;6575.8;2030.4;1405.8;1952.3;893.0;1112.7;932.6;603.8;711.4;16217.8;12.1
2022;may-22;04/05/2022;Miercoles habiles;6426.5;2069.6;1404.3;1917.2;896.1;1130.7;935.7;592.1;685.3;16057.4;14.3
2022;may-22;05/05/2022;Jueves Habiles;6078.0;1996.4;1381.3;1846.0;887.7;1122.4;927.8;584.6;672.8;15496.9;15.8
2022;may-22;06/05/2022;Viernes habiles;5675.1;1955.9;1346.1;1786.2;874.4;1112.6;931.8;584.3;664.6;14931.1;19.0
2022;may-22;07/05/2022;Sabado o Semilaborable;4945.6;1837.4;1183.8;1642.6;824.2;1069.3;874.5;534.4;641.3;13553.1;19.5
2022;may-22;08/05/2022;Domingo o Feriado;4516.8;1686.0;1046.8;1475.0;760.7;992.8;808.2;509.7;623.5;12419.6;19.5
2022;may-22;09/05/2022;Lunes habiles;5401.2;1902.7;1270.0;1814.2;841.9;1075.9;907.2;576.9;654.1;14444.1;16.8
2022;may-22;10/05/2022;Martes Habiles;5616.9;1979.4;1315.8;1888.9;871.1;1105.4;929.0;591.5;677.0;14975.0;17.3
2022;may-22;11/05/2022;Miercoles habiles;5980.0;1991.2;1311.3;1869.0;874.6;1108.1;930.2;608.0;675.1;15347.4;14.1
2022;may-22;12/05/2022;Jueves Habiles;6288.3;2030.5;1340.6;1897.0;873.3;1115.6;927.1;604.8;667.0;15744.2;12.5
2022;may-22;13/05/2022;Viernes habiles;6101.8;2053.9;1350.3;1909.5;878.2;1110.3;937.0;600.8;669.5;15611.5;15.7
2022;may-22;14/05/2022;Sabado o Semilaborable;5412.5;1925.2;1231.1;1706.2;837.6;1069.3;880.4;568.3;658.1;14288.7;16.8
2022;may-22;15/05/2022;Domingo o Feriado;5584.1;1793.4;1183.7;1628.1;788.6;1014.5;827.3;547.2;644.2;14011.1;12.3
2022;may-22;16/05/2022;Lunes habiles;6883.5;2089.1;1500.6;2077.4;896.1;1172.3;961.1;608.3;667.9;16856.1;13.2
2022;may-22;17/05/2022;Martes Habiles;7345.7;2132.6;1579.2;2187.6;944.1;1200.7;1047.5;617.1;679.3;17733.8;12.0
2022;may-22;18/05/2022;Miercoles habiles;6397.5;1791.3;1403.1;1779.4;887.7;1126.4;1020.6;572.8;666.3;15644.9;12.4
2022;may-22;19/05/2022;Jueves Habiles;7007.2;2065.8;1623.4;2048.7;952.7;1236.0;1056.8;620.3;684.3;17295.3;10.8
2022;may-22;20/05/2022;Viernes habiles;6825.6;2095.6;1556.5;2086.7;956.2;1227.8;1047.7;612.0;692.3;17100.3;13.7
2022;may-22;21/05/2022;Sabado o Semilaborable;5819.2;1935.4;1338.9;1837.9;882.7;1148.2;967.1;572.1;678.9;15180.5;17.4
2022;may-22;22/05/2022;Domingo o Feriado;5421.6;1805.5;1193.5;1646.2;819.1;1042.9;882.5;555.8;671.3;14038.5;14.7
2022;may-22;23/05/2022;Lunes habiles;6038.2;1998.7;1401.7;1936.3;897.0;1140.3;962.4;613.5;700.1;15688.3;15.8
2022;may-22;24/05/2022;Martes Habiles;6014.7;2061.4;1458.1;1942.1;964.7;1157.1;955.6;614.8;703.2;15871.6;17.6
2022;may-22;25/05/2022;Domingo o Feriado;6416.7;1866.1;1395.7;1811.7;942.9;1064.4;886.0;572.3;684.4;15640.3;11.8
2022;may-22;26/05/2022;Jueves Habiles;7363.0;2109.6;1619.7;2121.6;1021.2;1196.5;953.2;631.8;708.1;17724.7;10.4
2022;may-22;27/05/2022;Viernes habiles;7033.4;2142.8;1547.1;2085.2;1028.3;1258.5;962.1;639.8;711.2;17408.5;12.4
2022;may-22;28/05/2022;Sabado o Semilaborable;6636.9;2031.1;1379.1;1901.1;950.9;1201.2;918.2;604.0;689.7;16312.3;11.5
2022;may-22;29/05/2022;Domingo o Feriado;6611.0;1910.6;1287.5;1755.4;909.5;1154.4;882.4;579.4;669.5;15759.9;9.4
2022;may-22;30/05/2022;Lunes habiles;8089.3;2194.4;1695.8;2257.6;1045.6;1393.0;1035.1;646.4;685.0;19042.2;7.9
2022;may-22;31/05/2022;Martes Habiles;8276.2;2242.5;1784.2;2380.9;1064.9;1498.8;1147.4;652.7;688.5;19736.1;7.0
2022;jun-22;01/06/2022;Miercoles habiles;8199.9;2267.1;1773.1;2347.0;1083.0;1493.6;1188.4;656.8;723.5;19732.3;9.0
2022;jun-22;02/06/2022;Jueves Habiles;8142.3;2238.1;1735.1;2313.7;1063.8;1470.7;1162.5;655.6;724.0;19505.8;8.2
2022;jun-22;03/06/2022;Viernes habiles;8140.2;2290.3;1717.7;2231.6;1080.2;1420.4;1167.4;653.5;679.7;19381.0;7.9
2022;jun-22;04/06/2022;Sabado o Semilaborable;7130.8;2130.5;1476.7;2031.7;983.6;1403.9;1084.4;613.5;671.1;17526.2;12.9
2022;jun-22;05/06/2022;Domingo o Feriado;6635.6;1907.9;1321.0;1835.2;896.9;1282.5;914.8;565.9;699.3;16059.1;11.6
2022;jun-22;06/06/2022;Lunes habiles;7380.0;2096.7;1540.5;2148.7;973.7;1284.8;956.8;614.1;711.2;17706.4;12.2
2022;jun-22;07/06/2022;Martes Habiles;7630.9;2169.1;1575.1;2278.6;979.2;1291.6;990.1;605.5;675.6;18195.7;11.5
2022;jun-22;08/06/2022;Miercoles habiles;7598.7;2229.3;1590.0;2373.8;970.7;1256.6;988.4;611.5;629.8;18248.8;11.2
2022;jun-22;09/06/2022;Jueves Habiles;7640.8;2214.0;1589.7;2362.5;989.3;1230.0;961.7;615.0;674.5;18277.5;11.8
2022;jun-22;10/06/2022;Viernes habiles;8251.1;2265.3;1640.2;2340.0;1009.7;1283.0;961.8;632.0;640.5;19023.6;7.6
2022;jun-22;11/06/2022;Sabado o Semilaborable;7627.7;2135.1;1474.2;2138.3;950.1;1256.2;1030.0;604.3;639.7;17855.6;9.4
2022;jun-22;12/06/2022;Domingo o Feriado;6853.7;1930.3;1306.2;1901.5;880.9;1173.4;990.5;568.5;623.5;16228.5;11.3
2022;jun-22;13/06/2022;Lunes habiles;7399.2;2141.9;1554.7;2200.4;994.7;1280.8;1060.8;629.2;644.5;17906.2;12.4
2022;jun-22;14/06/2022;Martes Habiles;7372.5;2125.4;1626.5;2217.7;1033.8;1316.8;1009.1;624.4;647.9;17974.0;13.6
2022;jun-22;15/06/2022;Miercoles habiles;7164.6;2172.5;1647.0;2094.4;1030.6;1312.8;921.0;618.9;658.6;17620.3;14.2
2022;jun-22;16/06/2022;Jueves Habiles;7121.5;2201.4;1647.8;2114.3;1024.6;1314.5;858.8;624.5;651.3;17558.7;13.6
2022;jun-22;17/06/2022;Domingo o Feriado;7266.2;2060.0;1501.5;2049.4;970.3;1262.4;844.8;582.9;642.6;17180.2;9.3
2022;jun-22;18/06/2022;Sabado o Semilaborable;7217.6;2069.5;1417.7;2013.2;951.0;1284.6;944.1;579.4;640.6;17117.7;9.4
2022;jun-22;19/06/2022;Domingo o Feriado;6463.8;1940.9;1272.6;1803.4;879.8;1171.6;896.3;546.3;624.8;15599.6;12.8
2022;jun-22;20/06/2022;Domingo o Feriado;6841.3;1909.5;1360.2;1913.5;931.6;1220.6;865.2;565.0;629.1;16236.0;10.6
2022;jun-22;21/06/2022;Martes Habiles;7614.0;2179.4;1691.3;2237.6;1069.1;1356.4;867.9;634.8;676.2;18326.8;11.8
2022;jun-22;22/06/2022;Miercoles habiles;8618.0;2283.3;1841.5;2404.4;1132.4;1474.0;1008.6;645.8;703.1;20111.1;7.5
2022;jun-22;23/06/2022;Jueves Habiles;8586.3;2289.1;1859.0;2422.4;1120.7;1543.7;1112.7;650.6;721.1;20305.6;7.7
2022;jun-22;24/06/2022;Viernes habiles;8147.2;2293.9;1821.8;2362.4;1129.8;1554.5;1109.9;654.4;752.9;19826.9;10.1
2022;jun-22;25/06/2022;Sabado o Semilaborable;7680.9;2194.8;1651.2;2066.4;1078.6;1530.3;1087.5;621.5;694.5;18605.9;7.4
2022;jun-22;26/06/2022;Domingo o Feriado;7515.8;2003.0;1521.9;2004.3;1009.7;1437.0;1025.1;583.5;661.6;17761.9;8.4
2022;jun-22;27/06/2022;Lunes habiles;8138.5;2224.9;1781.1;2343.6;1094.3;1569.8;1031.8;639.3;723.4;19546.7;10.6
2022;jun-22;28/06/2022;Martes Habiles;7943.4;2213.8;1698.3;2221.8;1075.1;1468.8;1070.6;633.8;710.1;19035.8;12.3
2022;jun-22;29/06/2022;Miercoles habiles;7501.3;2189.8;1623.4;2241.3;1036.5;1425.8;1119.6;621.8;667.3;18426.9;13.7
2022;jun-22;30/06/2022;Jueves Habiles;7117.8;2192.3;1599.4;2207.7;1004.7;1387.0;1093.1;638.9;648.0;17888.9;13.5
2022;jul-22;01/07/2022;Viernes habiles;7799.5;2245.0;1583.2;2203.5;1020.4;1333.7;989.1;633.3;651.2;18459.0;11.2
2022;jul-22;02/07/2022;Sabado o Semilaborable;7035.2;2108.4;1425.8;1963.7;964.2;1244.5;877.4;605.7;631.8;16856.7;10.6
2022;jul-22;03/07/2022;Domingo o Feriado;6977.7;1960.9;1362.9;1881.7;939.5;1185.6;854.5;574.1;612.7;16349.4;9.3
2022;jul-22;04/07/2022;Lunes habiles;7912.3;2157.5;1589.7;2143.5;1018.9;1340.2;938.1;631.8;645.7;18377.8;11.4
2022;jul-22;05/07/2022;Martes Habiles;7475.2;2156.5;1670.0;2215.9;1030.9;1369.9;949.2;622.3;676.3;18166.3;12.3
2022;jul-22;06/07/2022;Miercoles habiles;7726.2;2185.1;1617.9;2248.6;979.0;1329.2;946.6;626.0;687.3;18345.9;12.0
2022;jul-22;07/07/2022;Jueves Habiles;7635.2;2182.7;1629.5;2184.5;991.3;1339.9;947.4;640.0;687.5;18238.1;11.1
2022;jul-22;08/07/2022;Viernes habiles;7986.1;2232.6;1708.0;2308.8;1025.1;1322.4;952.6;635.6;675.2;18846.4;8.4
2022;jul-22;09/07/2022;Domingo o Feriado;6532.2;1847.9;1354.3;1727.4;918.5;1148.7;881.9;583.5;634.7;15629.0;15.1
2022;jul-22;10/07/2022;Domingo o Feriado;5453.9;1754.6;1214.9;1561.9;862.8;991.0;870.1;565.9;631.1;13906.3;18.0
2022;jul-22;11/07/2022;Lunes habiles;7395.4;2146.1;1588.3;2080.7;1012.2;1158.4;949.7;623.5;653.5;17607.8;12.4
2022;jul-22;12/07/2022;Martes Habiles;7986.0;2238.0;1720.5;2230.3;1043.4;1341.3;1000.6;620.5;660.6;18841.2;8.0
2022;jul-22;13/07/2022;Miercoles habiles;7813.5;2177.6;1666.2;2194.3;1050.8;1387.5;1045.0;635.7;664.6;18635.2;11.6
2022;jul-22;14/07/2022;Jueves Habiles;7511.3;2191.0;1625.5;2118.4;1077.7;1331.5;968.1;636.9;665.5;18126.0;12.0
2022;jul-22;15/07/2022;Viernes habiles;7745.1;2212.4;1704.7;2125.4;1072.7;1376.7;967.5;640.9;658.6;18504.1;10.7
2022;jul-22;16/07/2022;Sabado o Semilaborable;7499.9;2137.9;1578.7;2114.9;1013.3;1368.3;965.1;595.6;652.0;17925.7;10.2
2022;jul-22;17/07/2022;Domingo o Feriado;7053.6;1940.3;1418.3;1949.8;949.3;1290.6;1000.9;563.9;641.5;16808.2;8.5
2022;jul-22;18/07/2022;Lunes habiles;7617.3;2145.8;1671.6;2230.3;1042.1;1394.9;1120.7;613.0;661.6;18497.3;12.2
2022;jul-22;19/07/2022;Martes Habiles;7610.7;2197.2;1698.9;2164.6;1053.0;1401.9;1020.2;622.0;618.1;18386.5;10.0
2022;jul-22;20/07/2022;Miercoles habiles;7027.7;2111.1;1615.5;2099.8;1028.8;1354.9;958.3;604.5;615.3;17415.9;13.5
2022;jul-22;21/07/2022;Jueves Habiles;6664.2;2135.2;1590.7;2043.9;1006.3;1279.6;951.1;609.4;623.2;16903.8;15.5
2022;jul-22;22/07/2022;Viernes habiles;6835.9;2126.1;1509.6;1975.0;982.8;1204.5;974.1;605.0;614.1;16827.0;13.1
2022;jul-22;23/07/2022;Sabado o Semilaborable;6210.8;1998.0;1259.7;1634.0;903.6;1106.6;937.6;576.3;610.7;15237.1;14.1
2022;jul-22;24/07/2022;Domingo o Feriado;5574.5;1829.1;1107.5;1462.6;829.1;1002.9;916.5;559.4;688.3;13969.9;14.7
2022;jul-22;25/07/2022;Lunes habiles;6689.7;2089.8;1353.1;1769.7;888.1;1100.7;1037.7;625.9;648.3;16203.2;14.9
2022;jul-22;26/07/2022;Martes Habiles;6075.2;2030.0;1442.7;1822.3;989.0;1145.1;1078.0;630.8;624.7;15837.8;18.9
2022;jul-22;27/07/2022;Miercoles habiles;5916.6;2051.2;1491.7;1811.9;1039.6;1162.1;1078.7;613.7;622.7;15788.1;17.6
2022;jul-22;28/07/2022;Jueves Habiles;6479.5;2141.5;1511.3;1864.0;986.0;1178.6;980.2;605.7;622.2;16368.9;15.1
